"Step","0_sazut-tonat-dokabtofok - episodic_return","0_sazut-tonat-dokabtofok - episodic_return__MIN","0_sazut-tonat-dokabtofok - episodic_return__MAX"
"3778516","40","40","40"
"3778919","40","40","40"
"3780011","40","40","40"
"3780198","40","40","40"
"3780567","40","40","40"
"3783256","40","40","40"
"3783862","40","40","40"
"3783964","40","40","40"
"3784143","40","40","40"
"3784494","40","40","40"
"3785187","40","40","40"
"3785970","40","40","40"
"3786533","40","40","40"
"3786961","17","17","17"
"3787450","40","40","40"
"3787457","5","5","5"
"3787666","40","40","40"
"3788094","40","40","40"
"3789765","40","40","40"
"3790178","40","40","40"
"3790841","40","40","40"
"3791069","40","40","40"
"3791146","40","40","40"
"3791732","40","40","40"
"3792643","40","40","40"
"3792887","7","7","7"
"3795766","6","6","6"
"3796108","40","40","40"
"3798113","40","40","40"
"3798627","3","3","3"
"3798775","1","1","1"
"3799179","40","40","40"
"3799236","40","40","40"
"3799489","7","7","7"
"3800228","40","40","40"
"3800392","25","25","25"
"3801001","40","40","40"
"3801320","40","40","40"
"3802370","40","40","40"
"3802643","40","40","40"
"3802922","4","4","4"
"3803263","40","40","40"
"3803352","0","0","0"
"3804304","40","40","40"
"3805211","40","40","40"
"3805514","40","40","40"
"3806712","40","40","40"
"3807330","7","7","7"
"3808597","40","40","40"
"3808781","40","40","40"
"3810080","40","40","40"
"3811270","40","40","40"
"3811493","40","40","40"
"3811582","10","10","10"
"3811709","40","40","40"
"3811742","18","18","18"
"3812209","40","40","40"
"3812333","40","40","40"
"3812847","40","40","40"
"3813395","7","7","7"
"3814060","40","40","40"
"3814791","40","40","40"
"3815739","40","40","40"
"3816700","40","40","40"
"3816890","40","40","40"
"3817161","40","40","40"
"3817678","40","40","40"
"3817984","40","40","40"
"3818309","14","14","14"
"3819883","40","40","40"
"3820594","40","40","40"
"3821241","40","40","40"
"3821350","41","41","41"
"3821536","5","5","5"
"3821983","40","40","40"
"3823700","40","40","40"
"3824231","40","40","40"
"3824782","1","1","1"
"3825060","20","20","20"
"3826094","40","40","40"
"3826268","40","40","40"
"3826838","40","40","40"
"3828370","40","40","40"
"3828912","40","40","40"
"3829007","40","40","40"
"3829939","40","40","40"
"3831639","40","40","40"
"3833332","40","40","40"
"3836854","40","40","40"
"3837451","40","40","40"
"3838067","3","3","3"
"3839450","40","40","40"
"3839505","40","40","40"
"3839581","40","40","40"
"3840772","40","40","40"
"3842679","40","40","40"
"3843784","40","40","40"
"3844396","27","27","27"
"3844705","40","40","40"
"3846122","40","40","40"
"3847800","40","40","40"
"3849086","40","40","40"
"3849296","40","40","40"
"3850799","40","40","40"
"3851404","40","40","40"
"3851938","40","40","40"
"3851998","40","40","40"
"3852776","40","40","40"
"3853053","40","40","40"
"3853119","40","40","40"
"3853191","40","40","40"
"3853653","27","27","27"
"3854858","40","40","40"
"3856105","40","40","40"
"3856322","40","40","40"
"3856643","40","40","40"
"3857180","16","16","16"
"3857318","41","41","41"
"3857427","40","40","40"
"3857508","17","17","17"
"3858298","40","40","40"
"3859201","40","40","40"
"3859924","40","40","40"
"3860101","40","40","40"
"3860505","40","40","40"
"3861349","40","40","40"
"3861855","40","40","40"
"3862112","40","40","40"
"3862861","40","40","40"
"3863254","40","40","40"
"3863858","40","40","40"
"3864196","9","9","9"
"3864713","40","40","40"
"3865606","40","40","40"
"3866425","40","40","40"
"3866663","40","40","40"
"3866925","25","25","25"
"3867790","40","40","40"
"3869083","40","40","40"
"3870123","40","40","40"
"3870592","29","29","29"
"3870819","40","40","40"
"3871210","12","12","12"
"3871408","40","40","40"
"3871665","40","40","40"
"3873039","40","40","40"
"3873105","40","40","40"
"3874768","2","2","2"
"3876150","40","40","40"
"3876293","2","2","2"
"3878239","8","8","8"
"3878515","40","40","40"
"3878753","20","20","20"
"3878941","40","40","40"
"3880088","40","40","40"
"3880771","40","40","40"
"3881807","7","7","7"
"3882187","40","40","40"
"3882504","40","40","40"
"3883730","40","40","40"
"3885620","40","40","40"
"3886359","28","28","28"
"3887784","40","40","40"
"3888090","40","40","40"
"3889603","5","5","5"
"3891478","15","15","15"
"3892332","40","40","40"
"3892807","40","40","40"
"3892885","40","40","40"
"3895102","40","40","40"
"3895124","40","40","40"
"3895626","40","40","40"
"3896041","40","40","40"
"3896475","40","40","40"
"3897026","40","40","40"
"3897164","40","40","40"
"3897591","40","40","40"
"3898049","40","40","40"
"3898597","40","40","40"
"3899448","25","25","25"
"3899519","40","40","40"
"3900550","19","19","19"
"3902311","40","40","40"
"3902396","40","40","40"
"3903014","40","40","40"
"3903516","40","40","40"
"3906757","40","40","40"
"3907216","40","40","40"
"3907872","40","40","40"
"3908066","40","40","40"
"3908260","40","40","40"
"3909234","40","40","40"
"3910122","40","40","40"
"3910523","40","40","40"
"3911059","40","40","40"
"3911565","40","40","40"
"3912217","40","40","40"
"3912789","9","9","9"
"3913998","40","40","40"
"3914865","15","15","15"
"3915153","40","40","40"
"3915230","40","40","40"
"3915619","40","40","40"
"3916568","40","40","40"
"3916662","40","40","40"
"3917031","4","4","4"
"3917357","40","40","40"
"3917552","40","40","40"
"3917641","40","40","40"
"3918852","40","40","40"
"3919360","40","40","40"
"3919541","40","40","40"
"3919801","40","40","40"
"3919915","40","40","40"
"3922498","12","12","12"
"3922734","40","40","40"
"3923207","12","12","12"
"3923599","40","40","40"
"3923727","0","0","0"
"3924165","9","9","9"
"3924331","0","0","0"
"3925091","5","5","5"
"3925387","40","40","40"
"3925791","40","40","40"
"3925832","40","40","40"
"3926846","19","19","19"
"3927987","40","40","40"
"3930920","40","40","40"
"3930973","40","40","40"
"3931031","40","40","40"
"3931316","40","40","40"
"3931617","40","40","40"
"3933202","40","40","40"
"3936282","40","40","40"
"3936355","1","1","1"
"3937482","40","40","40"
"3937772","40","40","40"
"3938260","40","40","40"
"3939208","2","2","2"
"3939777","40","40","40"
"3940335","40","40","40"
"3941175","40","40","40"
"3941315","40","40","40"
"3942107","27","27","27"
"3942460","2","2","2"
"3942843","40","40","40"
"3942946","40","40","40"
"3943497","12","12","12"
"3943571","40","40","40"
"3943871","40","40","40"
"3944015","9","9","9"
"3945253","40","40","40"
"3946000","40","40","40"
"3947114","40","40","40"
"3947398","40","40","40"
"3947801","40","40","40"
"3947868","40","40","40"
"3947962","40","40","40"
"3948285","40","40","40"
"3948452","40","40","40"
"3948684","40","40","40"
"3949292","3","3","3"
"3950451","10","10","10"
"3951561","2","2","2"
"3951712","40","40","40"
"3952185","40","40","40"
"3952679","40","40","40"
"3952941","40","40","40"
"3953393","40","40","40"
"3954153","40","40","40"
"3955038","40","40","40"
"3957365","40","40","40"
"3957490","40","40","40"
"3958059","40","40","40"
"3958485","40","40","40"
"3959438","40","40","40"
"3960465","40","40","40"
"3961357","40","40","40"
"3961662","40","40","40"
"3961858","40","40","40"
"3962262","40","40","40"
"3964376","40","40","40"
"3965040","40","40","40"
"3965234","4","4","4"
"3966830","40","40","40"
"3967296","40","40","40"
"3968519","40","40","40"
"3968909","3","3","3"
"3969298","40","40","40"
"3969912","4","4","4"
"3970948","40","40","40"
"3971269","40","40","40"
"3971807","40","40","40"
"3972367","41","41","41"
"3973002","20","20","20"
"3974045","40","40","40"
"3974913","40","40","40"
"3975747","12","12","12"
"3975938","4","4","4"
"3978086","40","40","40"
"3978707","40","40","40"
"3978786","40","40","40"
"3979297","40","40","40"
"3980264","40","40","40"
"3980821","11","11","11"
"3982423","40","40","40"
"3982484","40","40","40"
"3982964","40","40","40"
"3984306","6","6","6"
"3986479","40","40","40"
"3986811","40","40","40"
"3987127","40","40","40"
"3988186","40","40","40"
"3988364","40","40","40"
"3988671","40","40","40"
"3988965","40","40","40"
"3990363","40","40","40"
"3991369","40","40","40"
"3991651","26","26","26"
"3991786","40","40","40"
"3992779","40","40","40"
"3993148","40","40","40"
"3993188","40","40","40"
"3993848","14","14","14"
"3994247","24","24","24"
"3996007","40","40","40"
"3996212","8","8","8"
"3996331","40","40","40"
"3996537","40","40","40"
"3997488","40","40","40"
