"Step","11_sazut-tonat-nigonribop - episodic_return","11_sazut-tonat-nigonribop - episodic_return__MIN","11_sazut-tonat-nigonribop - episodic_return__MAX"
"616525","10","10","10"
"616734","10","10","10"
"616791","10","10","10"
"616838","10","10","10"
"617163","10","10","10"
"617290","10","10","10"
"618442","10","10","10"
"618625","10","10","10"
"618700","10","10","10"
"619889","10","10","10"
"620637","10","10","10"
"620886","10","10","10"
"620998","10","10","10"
"621479","10","10","10"
"621510","10","10","10"
"621635","10","10","10"
"621901","10","10","10"
"622030","10","10","10"
"622389","10","10","10"
"622493","10","10","10"
"623326","10","10","10"
"623556","10","10","10"
"624267","10","10","10"
"624376","10","10","10"
"625217","10","10","10"
"626000","10","10","10"
"626259","10","10","10"
"626404","10","10","10"
"626517","10","10","10"
"626848","10","10","10"
"627307","10","10","10"
"627531","10","10","10"
"627715","10","10","10"
"627780","10","10","10"
"628673","10","10","10"
"630109","10","10","10"
"630274","10","10","10"
"630907","10","10","10"
"631438","10","10","10"
"631770","10","10","10"
"632067","10","10","10"
"633273","10","10","10"
"633554","10","10","10"
"633884","10","10","10"
"634043","10","10","10"
"634370","10","10","10"
"634700","10","10","10"
"635156","10","10","10"
"635269","10","10","10"
"635588","10","10","10"
"635825","10","10","10"
"636969","10","10","10"
"637090","10","10","10"
"637772","10","10","10"
"638476","10","10","10"
"639502","10","10","10"
"639812","10","10","10"
"639883","10","10","10"
"640190","10","10","10"
"640476","10","10","10"
"640710","10","10","10"
"640972","10","10","10"
"641854","10","10","10"
"641874","10","10","10"
"642513","10","10","10"
"642836","10","10","10"
"643084","10","10","10"
"643138","10","10","10"
"643345","10","10","10"
"643458","10","10","10"
"644394","10","10","10"
"644442","10","10","10"
"644489","10","10","10"
"644612","10","10","10"
"645001","10","10","10"
"645648","10","10","10"
"645906","10","10","10"
"645965","10","10","10"
"646088","10","10","10"
"646598","10","10","10"
"646694","10","10","10"
"646927","10","10","10"
"647075","10","10","10"
"647756","10","10","10"
"648071","10","10","10"
"648139","10","10","10"
"648211","10","10","10"
"648933","10","10","10"
"649099","10","10","10"
"649377","10","10","10"
"649720","10","10","10"
"649922","10","10","10"
"651080","10","10","10"
"651141","10","10","10"
"652050","10","10","10"
"652228","10","10","10"
"652685","10","10","10"
"653127","10","10","10"
"653219","10","10","10"
"653320","10","10","10"
"653706","10","10","10"
"653895","10","10","10"
"654093","10","10","10"
"654535","10","10","10"
"654925","10","10","10"
"655570","10","10","10"
"655865","10","10","10"
"655902","10","10","10"
"656476","10","10","10"
"656585","10","10","10"
"658250","10","10","10"
"658505","10","10","10"
"659193","10","10","10"
"659486","10","10","10"
"660202","10","10","10"
"660431","10","10","10"
"661234","10","10","10"
"661320","10","10","10"
"661677","10","10","10"
"661714","10","10","10"
"661847","10","10","10"
"662152","10","10","10"
"662220","10","10","10"
"662480","10","10","10"
"662761","10","10","10"
"663351","10","10","10"
"663362","10","10","10"
"663434","10","10","10"
"663791","10","10","10"
"664221","10","10","10"
"664268","10","10","10"
"664324","10","10","10"
"664493","10","10","10"
"664856","0","0","0"
"665014","10","10","10"
"665106","10","10","10"
"665234","10","10","10"
"665744","10","10","10"
"665944","10","10","10"
"666118","10","10","10"
"666372","10","10","10"
"666453","10","10","10"
"666839","10","10","10"
"667208","10","10","10"
"668009","10","10","10"
"668298","10","10","10"
"668429","10","10","10"
"668822","10","10","10"
"669896","10","10","10"
"669992","10","10","10"
"670082","10","10","10"
"670466","10","10","10"
"670634","10","10","10"
"672304","10","10","10"
"673238","10","10","10"
"673553","10","10","10"
"674053","10","10","10"
"674179","10","10","10"
"674306","10","10","10"
"674920","10","10","10"
"674962","10","10","10"
"675578","10","10","10"
"675714","10","10","10"
"676685","10","10","10"
"677827","10","10","10"
"678148","10","10","10"
"678244","10","10","10"
"678659","10","10","10"
"678733","10","10","10"
"679232","0","0","0"
"679337","10","10","10"
"679459","10","10","10"
"679779","10","10","10"
"679829","10","10","10"
"680269","10","10","10"
"680768","10","10","10"
"681005","10","10","10"
"681622","10","10","10"
"681673","10","10","10"
"681794","10","10","10"
"682050","10","10","10"
"682507","10","10","10"
"682565","10","10","10"
"682776","10","10","10"
"683616","10","10","10"
"683841","10","10","10"
"683968","10","10","10"
"684384","10","10","10"
"685469","10","10","10"
"686160","10","10","10"
"686784","10","10","10"
"687091","10","10","10"
"687751","10","10","10"
"688080","10","10","10"
"688405","10","10","10"
"688566","10","10","10"
"688918","10","10","10"
"689344","10","10","10"
"689554","10","10","10"
"689853","10","10","10"
"689941","10","10","10"
"690305","10","10","10"
"690443","10","10","10"
"690768","10","10","10"
"690944","10","10","10"
"691081","10","10","10"
"691576","10","10","10"
"691620","10","10","10"
"691939","10","10","10"
"692373","10","10","10"
"692929","10","10","10"
"693440","10","10","10"
"693796","10","10","10"
"694573","10","10","10"
"694908","10","10","10"
"695043","10","10","10"
"695758","10","10","10"
"695814","10","10","10"
"698562","10","10","10"
"698764","0","0","0"
"699149","10","10","10"
"699282","10","10","10"
"699371","10","10","10"
"699782","10","10","10"
"700034","10","10","10"
"700141","10","10","10"
"700498","10","10","10"
"700993","10","10","10"
"701761","10","10","10"
"702083","10","10","10"
"702209","10","10","10"
"702349","10","10","10"
"702465","10","10","10"
"703390","10","10","10"
"703686","10","10","10"
"704320","10","10","10"
"704605","10","10","10"
"704727","10","10","10"
"704817","10","10","10"
"705040","10","10","10"
"705543","10","10","10"
"706125","10","10","10"
"707139","10","10","10"
"707664","10","10","10"
"708498","10","10","10"
"708779","10","10","10"
"709581","10","10","10"
"709697","10","10","10"
"710100","10","10","10"
"710593","10","10","10"
"711186","10","10","10"
"711814","10","10","10"
"712262","10","10","10"
"713736","10","10","10"
"714150","10","10","10"
"714395","10","10","10"
"714981","10","10","10"
"715080","10","10","10"
"715339","10","10","10"
"715649","10","10","10"
"715911","10","10","10"
"716072","10","10","10"
"716806","10","10","10"
"716950","10","10","10"
"717023","10","10","10"
"717608","10","10","10"
"717860","10","10","10"
"718470","10","10","10"
"718668","10","10","10"
"719763","10","10","10"
"720198","10","10","10"
"720558","10","10","10"
"720577","10","10","10"
"720924","10","10","10"
"720965","10","10","10"
"721051","10","10","10"
"721602","10","10","10"
"721818","10","10","10"
"722071","10","10","10"
"722127","10","10","10"
"722507","10","10","10"
"722607","10","10","10"
"722694","10","10","10"
"722967","10","10","10"
"723267","10","10","10"
"723651","10","10","10"
"724044","10","10","10"
"724507","10","10","10"
"724886","10","10","10"
"724945","10","10","10"
"725192","10","10","10"
"725607","10","10","10"
"726662","10","10","10"
"727610","10","10","10"
"727702","10","10","10"
"728380","10","10","10"
"728523","10","10","10"
"728962","10","10","10"
"729058","10","10","10"
"729284","10","10","10"
"729347","10","10","10"
"729606","10","10","10"
"729665","10","10","10"
"729962","10","10","10"
"730393","10","10","10"
"730837","10","10","10"
"731337","10","10","10"
"731667","10","10","10"
"731745","10","10","10"
"731929","10","10","10"
"732230","10","10","10"
"733344","10","10","10"
"733858","10","10","10"
"734209","10","10","10"
"734345","10","10","10"
"735017","10","10","10"
"735050","10","10","10"
"735199","10","10","10"
"735916","10","10","10"
"736907","10","10","10"
"737762","10","10","10"
"739701","10","10","10"
"740555","10","10","10"
"740808","10","10","10"
"740928","10","10","10"
"741381","10","10","10"
"741891","10","10","10"
"742921","10","10","10"
"743301","10","10","10"
"743657","10","10","10"
"743819","10","10","10"
"744195","10","10","10"
"744352","10","10","10"
"744979","10","10","10"
"745673","10","10","10"
"745776","10","10","10"
"746065","10","10","10"
"746632","10","10","10"
"746724","10","10","10"
"747280","10","10","10"
"747351","10","10","10"
"748637","0","0","0"
"750050","10","10","10"
"750126","10","10","10"
"750601","10","10","10"
"751371","10","10","10"
"751439","10","10","10"
"752194","10","10","10"
"752459","10","10","10"
"752852","10","10","10"
"753863","10","10","10"
"753940","10","10","10"
"754553","10","10","10"
"754633","10","10","10"
"755328","10","10","10"
"756182","10","10","10"
"756417","10","10","10"
"757290","10","10","10"
"757730","10","10","10"
"758209","10","10","10"
"758296","10","10","10"
"758537","10","10","10"
"759441","10","10","10"
"759687","10","10","10"
"760264","10","10","10"
"760574","10","10","10"
"761139","10","10","10"
"761563","10","10","10"
"761761","10","10","10"
"762008","10","10","10"
"762107","10","10","10"
"762324","10","10","10"
"762754","10","10","10"
"762951","10","10","10"
"763019","10","10","10"
"763841","10","10","10"
"764001","10","10","10"
"764071","10","10","10"
"764140","10","10","10"
"764314","10","10","10"
"764416","10","10","10"
"764497","10","10","10"
"764674","10","10","10"
"764921","10","10","10"
"764928","10","10","10"
"765025","10","10","10"
"765121","10","10","10"
"766294","10","10","10"
"767133","10","10","10"
"767562","0","0","0"
"767810","10","10","10"
"768205","10","10","10"
"768474","10","10","10"
"768828","10","10","10"
"768998","10","10","10"
"769027","10","10","10"
"770644","10","10","10"
"770860","10","10","10"
"770890","10","10","10"
"771378","10","10","10"
"771396","10","10","10"
"771807","10","10","10"
"773186","10","10","10"
"773251","10","10","10"
"774520","10","10","10"
"775143","10","10","10"
"775504","10","10","10"
"775818","10","10","10"
"776201","10","10","10"
"776606","10","10","10"
"776757","10","10","10"
"777196","10","10","10"
"777293","10","10","10"
"777820","10","10","10"
"778064","10","10","10"
"778530","10","10","10"
"779080","10","10","10"
"779563","10","10","10"
"779929","10","10","10"
"780126","10","10","10"
"780372","10","10","10"
"780988","10","10","10"
"781286","10","10","10"
"781505","10","10","10"
"781695","10","10","10"
"781814","10","10","10"
"782026","10","10","10"
"782145","10","10","10"
"782210","10","10","10"
"782346","10","10","10"
"782728","10","10","10"
"784051","10","10","10"
"784555","10","10","10"
"784838","10","10","10"
"785171","10","10","10"
"785281","10","10","10"
"785356","10","10","10"
"785808","10","10","10"
"786426","10","10","10"
"787091","10","10","10"
"787295","10","10","10"
"787335","10","10","10"
"787779","10","10","10"
"788403","10","10","10"
"788422","10","10","10"
"789127","10","10","10"
"789999","10","10","10"
"790350","10","10","10"
"790530","10","10","10"
"790914","10","10","10"
"791065","10","10","10"
"791195","10","10","10"
"791683","10","10","10"
"791879","10","10","10"
"792181","10","10","10"
"792488","10","10","10"
"792997","10","10","10"
"793365","10","10","10"
"793427","10","10","10"
"794315","10","10","10"
"794561","10","10","10"
"795150","10","10","10"
"795624","10","10","10"
"795859","10","10","10"
"796280","10","10","10"
"796940","10","10","10"
"797003","10","10","10"
"798285","10","10","10"
"798347","10","10","10"
"798721","10","10","10"
"799562","10","10","10"
"800065","10","10","10"
"800458","10","10","10"
"800780","10","10","10"
"801118","10","10","10"
"801552","10","10","10"
"802635","10","10","10"
"803023","10","10","10"
"803193","10","10","10"
"804224","10","10","10"
"804676","10","10","10"
"805516","10","10","10"
"805855","10","10","10"
"806054","10","10","10"
"806749","10","10","10"
"806983","10","10","10"
"807054","10","10","10"
"808246","10","10","10"
"808474","10","10","10"
"808546","10","10","10"
"809071","10","10","10"
"809350","10","10","10"
"809804","10","10","10"
"810381","10","10","10"
"810902","10","10","10"
"811479","10","10","10"
"811533","10","10","10"
"811975","10","10","10"
"813445","10","10","10"
"813531","10","10","10"
"814739","10","10","10"
"814789","10","10","10"
"815749","10","10","10"
"815886","10","10","10"
"816000","10","10","10"
"816425","10","10","10"
"816675","10","10","10"
"816907","10","10","10"
"817184","0","0","0"
"817488","10","10","10"
"817616","10","10","10"
"817983","10","10","10"
"818015","10","10","10"
"818059","10","10","10"
"818262","10","10","10"
"818764","10","10","10"
"818835","10","10","10"
"819026","10","10","10"
"819167","10","10","10"
"819216","10","10","10"
"819862","10","10","10"
"819923","10","10","10"
"820032","10","10","10"
"820985","10","10","10"
"821074","10","10","10"
"821236","10","10","10"
"821343","10","10","10"
"821384","10","10","10"
"821643","10","10","10"
"822571","10","10","10"
"824273","10","10","10"
"824525","10","10","10"
"825195","10","10","10"
"826017","10","10","10"
"826252","10","10","10"
"826382","10","10","10"
"827461","10","10","10"
"827922","10","10","10"
"829128","10","10","10"
"829961","10","10","10"
"830338","10","10","10"
"831040","10","10","10"
"833431","10","10","10"
"833482","10","10","10"
"833876","10","10","10"
"834187","10","10","10"
"834311","10","10","10"
"834716","10","10","10"
"834831","10","10","10"
"835035","10","10","10"
"835597","10","10","10"
"835660","10","10","10"
"835739","10","10","10"
"836466","10","10","10"
"837130","10","10","10"
"837339","10","10","10"
"837504","10","10","10"
"837906","10","10","10"
"837967","10","10","10"
"838023","10","10","10"
"838146","10","10","10"
"838998","10","10","10"
"839112","10","10","10"
"839519","10","10","10"
"839945","10","10","10"
"840083","10","10","10"
"840223","10","10","10"
"842506","10","10","10"
"842627","10","10","10"
"843012","10","10","10"
"843459","10","10","10"
"843587","10","10","10"
"844037","10","10","10"
"845092","10","10","10"
"845503","10","10","10"
"846670","10","10","10"
"846933","10","10","10"
"847003","10","10","10"
"847040","10","10","10"
"847260","10","10","10"
"847747","10","10","10"
"847886","10","10","10"
"848610","10","10","10"
"848708","10","10","10"
"849414","10","10","10"
"849551","10","10","10"
"849981","10","10","10"
"850195","10","10","10"
"850382","10","10","10"
"850574","10","10","10"
"851485","10","10","10"
"851664","10","10","10"
"851866","10","10","10"
"852801","0","0","0"
"853779","10","10","10"
"853824","10","10","10"
"854180","10","10","10"
"854218","10","10","10"
"854306","10","10","10"
"854338","10","10","10"
"854468","10","10","10"
"854870","10","10","10"
"855564","10","10","10"
"856000","10","10","10"
"856070","10","10","10"
"856515","10","10","10"
"857560","10","10","10"
"857634","10","10","10"
"857730","10","10","10"
"857816","10","10","10"
"858127","10","10","10"
"858283","10","10","10"
"859097","10","10","10"
"859530","10","10","10"
"859599","10","10","10"
"860161","10","10","10"
"860928","10","10","10"
"861958","10","10","10"
"862593","10","10","10"
"863180","10","10","10"
"863594","10","10","10"
"863633","0","0","0"
"863712","10","10","10"
"863840","10","10","10"
"864160","10","10","10"
"864704","10","10","10"
"864846","10","10","10"
"865125","10","10","10"
"865557","10","10","10"
"865620","10","10","10"
"866118","10","10","10"
"866561","10","10","10"
"866720","10","10","10"
"867400","10","10","10"
"868497","10","10","10"
